Source_System,Primary_Label,CURIE,Formal_Label,Concept_Type,Hierarchy_Path,Synonyms,Description,Parent_IDs,Concept_ID,URI,Has_Translation,Status,Crosswalks,Extraction_Date,working_category,review_status
Association of Religion Data Archives,Christian Churches and Churches of Christ,ARDA:175,,skos:Concept,US Religious Groups > Restorationists > Christian Churches and Churches of Christ,,"Evangelical Protestant | Restorationists | The Christian Churches and Churches of Christ is a decentralized movement derived from the Restoration Movement initiated in the United States during the first half of the 19th century by Barton Stone, Thomas and Alexander Campbell (former Presbyterians), and Walter Scott (a former Baptist). Until recent decades an integral part of the Christian Church (Disciples of Christ), these congregations gradually separated as the Disciples of Christ became more centrally organized in 1968.",F115,175,https://www.thearda.com/us-religion/group-profiles/groups?D=175,,active,,2026-03-20 23:13:10,identities,Human Reviewed
Association of Religion Data Archives,Christian Communities,ARDA:1213,,skos:Concept,US Religious Groups > Unclassified > Christian Communities,,Evangelical Protestant | Unclassified | No description available.,US_RG,1213,https://www.thearda.com/us-religion/group-profiles/groups?D=1213,,active,,2026-03-20 23:13:13,identities,Human Reviewed
Association of Religion Data Archives,Christian Congregation in North America,ARDA:1291,,skos:Concept,US Religious Groups > Pentecostal > Christian Congregation in North America,,Evangelical Protestant | Pentecostal | No description available.,F94,1291,https://www.thearda.com/us-religion/group-profiles/groups?D=1291,,active,,2026-03-20 23:13:16,identities,Human Reviewed
Association of Religion Data Archives,"Christian Congregation, Inc., The",ARDA:176,,skos:Concept,"US Religious Groups > Baptist > Christian Congregation, Inc., The",,"Unclassified | Baptist | The Christian Congregation is an evangelical organization which dates to 1798. After a brief association with the Christian Church movement of Barton Stone, it incorporated in 1887.",F96,176,https://www.thearda.com/us-religion/group-profiles/groups?D=176,,active,,2026-03-20 23:13:19,identities,Human Reviewed
Association of Religion Data Archives,Christian Connection/Christian Church,ARDA:1171,,skos:Concept,US Religious Groups > Restorationists > Christian Connection/Christian Church,,"Unclassified | Restorationists | The Christian Connection, or Christian Church, was formed around 1810 as the congregations associated with the movements of James O'Kelly, Abner Jones/Elias Smith, and Barton Stone united. At the time, it was still a loose fellowship of churches, and they preferred the name ""The Christian Church."" In 1832, many of the churches within this group that were led by Barton Stone united with those of Alexander Campbell. This produced the Stone-Campbell movement that would become the Christian Church (Disciples of Christ). The remaining group continued to exist as the non-Stone-Campbell ""Christians.",F115,1171,https://www.thearda.com/us-religion/group-profiles/groups?D=1171,,active,,2026-03-20 23:13:21,identities,Human Reviewed
Association of Religion Data Archives,Christian Methodist Episcopal Church,ARDA:177,,skos:Concept,US Religious Groups > Methodist > Christian Methodist Episcopal Church,,"Black Protestant | Methodist | The Christian Methodist Episcopal Church was originally founded in 1870 by black former members of the Methodist Episcopal Church, South. Its prior name was the Colored Methodist Episcopal Church (which was also formerly the Colored Methodist Church). In 1954, the church took on its present name.",F92,177,https://www.thearda.com/us-religion/group-profiles/groups?D=177,,active,,2026-03-20 23:13:24,identities,Human Reviewed
Association of Religion Data Archives,Christian Nation Church U.S.A.,ARDA:178,,skos:Concept,US Religious Groups > Holiness > Christian Nation Church U.S.A.,,"Unclassified | Holiness | The Christian Nation Church U.S.A., an evangelical Protestant body, dates back to the work of eight young evangelists in central Ohio in 1892. In 1895, the Christian Nation Church was incorporated in Marion, Ohio.",F93,178,https://www.thearda.com/us-religion/group-profiles/groups?D=178,,active,,2026-03-20 23:13:27,identities,Human Reviewed
Association of Religion Data Archives,Christian Reformed Church (Korean),ARDA:1191,,skos:Concept,US Religious Groups > Presbyterian/Reformed > Christian Reformed Church (Korean),,Evangelical Protestant | Presbyterian/Reformed | No description available.,F91,1191,https://www.thearda.com/us-religion/group-profiles/groups?D=1191,,active,,2026-03-20 23:13:30,identities,Human Reviewed
Association of Religion Data Archives,Christian Reformed Church in North America,ARDA:179,,skos:Concept,US Religious Groups > Presbyterian/Reformed > Christian Reformed Church in North America,,Evangelical Protestant | Presbyterian/Reformed | The Christian Reformed Church in North America continues the conservative Reformed tradition of the Netherlands. It was founded in the United States in 1857.,F91,179,https://www.thearda.com/us-religion/group-profiles/groups?D=179,,active,,2026-03-20 23:13:33,identities,Human Reviewed
Association of Religion Data Archives,Christian Union,ARDA:180,,skos:Concept,US Religious Groups > Other Groups > Christian Union,,Evangelical Protestant | Other Groups | The Christian Union is an evangelical Protestant body organized in 1864.,F113,180,https://www.thearda.com/us-religion/group-profiles/groups?D=180,,active,,2026-03-20 23:13:35,identities,Human Reviewed
Association of Religion Data Archives,Christian Unity Baptist Association,ARDA:181,,skos:Concept,US Religious Groups > Baptist > Christian Unity Baptist Association,,Unclassified | Baptist | The Christian Unity Baptist Association emerged out of a controversy regarding open communion within the Mountain Union Regular Baptist Association in 1901. The Christian Unity Baptist Association formed from the joining of dissenting congregations from the Mountain Union Regular Baptist Association with the recently (1932) established Macedonia Baptist Association. The newly made Christian Unity Baptist Association strongly supported open communion and practiced congregationally structured polity.,F96,181,https://www.thearda.com/us-religion/group-profiles/groups?D=181,,active,,2026-03-20 23:13:38,identities,Human Reviewed
Association of Religion Data Archives,Chung Tai,ARDA:183,,skos:Concept,US Religious Groups > Buddhism > Chung Tai,,"Buddhism | Buddhism | The Chung Tai Chan Buddhist movement was developed by Ven. Wei Chueh. Disciples are expected to live based on three disciplines: cultivation of merit, scriptural understanding through study, and regular meditation. The first center in the United States was founded in 1990s.",F107,183,https://www.thearda.com/us-religion/group-profiles/groups?D=183,,active,,2026-03-20 23:13:41,identities,Human Reviewed
Association of Religion Data Archives,Church of Christ,ARDA:1214,,skos:Concept,US Religious Groups > Unclassified > Church of Christ,,Evangelical Protestant | Unclassified | No description available.,US_RG,1214,https://www.thearda.com/us-religion/group-profiles/groups?D=1214,,active,,2026-03-20 23:13:44,identities,Human Reviewed
Association of Religion Data Archives,"Church of Christ ""with the Elijah Message,"" Established Anew in 1929",ARDA:1195,,skos:Concept,"US Religious Groups > Latter-day Saints (Mormonism) > Church of Christ ""with the Elijah Message,"" Established Anew in 1929",,"Other | Latter-day Saints (Mormonism) | The Church of Christ ""with the Elijah Message,"" Established Anew in 1929 was formed in 1943 after a conflict within the Church of Christ (Fetting/Bronson). Otto Fetting was the leader of the Church of Christ (Fetting/Bronson) until his death in 1933, and during his life he claimed to receive messages from John the Baptist. After he passed, the church received no revelations until another church elder, W. A. Draves, claimed to also receive messages from John the Baptist. Although some of these early messages were accepted by the church, their validity was eventually questioned, and a lawsuit over church assets in 1943 prompted Draves and his followers to leave the church, forming this group.",F100,1195,https://www.thearda.com/us-religion/group-profiles/groups?D=1195,,active,,2026-03-20 23:13:46,identities,Human Reviewed
Association of Religion Data Archives,Church of Christ (Fetting/Bronson),ARDA:1194,,skos:Concept,US Religious Groups > Latter-day Saints (Mormonism) > Church of Christ (Fetting/Bronson),,"Other | Latter-day Saints (Mormonism) | The Church of Christ (Fetting/Bronson) began in 1929 after a split from the Church of Christ (Temple Lot). Two years earlier, in 1927, one of the Twelve Apostles of the Church of Christ (Temple Lot), Otto Fetting, claimed to receive messages from John the Baptist. The first message was to build the temple, but the twelfth message, which called for members of the church to be (re)baptized, became a matter of controversy and disagreement. The church did not accept this message, and when Fetting and others were baptized anyway, they were disfellowshipped. Thus, the Church of Christ (Fetting) was started by Fetting and his followers, which represented about a third of the Temple Lot church at the time.",F100,1194,https://www.thearda.com/us-religion/group-profiles/groups?D=1194,,active,,2026-03-20 23:13:49,identities,Human Reviewed
Association of Religion Data Archives,Church of Christ (Holiness) U.S.A,ARDA:184,,skos:Concept,US Religious Groups > Holiness > Church of Christ (Holiness) U.S.A,,"Evangelical Protestant | Holiness | In 1894, C. P. Jones and Charles H. Mason formed the Church of God in Christ as a Holiness body, following their exclusion from fellowship with black Baptists in Arkansas. Mason took most of the body into Pentecostalism in 1907. Those who remained were organized by Jones as the Church of Christ (Holiness) U.S.A.",F93,184,https://www.thearda.com/us-religion/group-profiles/groups?D=184,,active,,2026-03-20 23:13:52,identities,Human Reviewed
Association of Religion Data Archives,Church of Christ (Temple Lot),ARDA:185,,skos:Concept,US Religious Groups > Latter-day Saints (Mormonism) > Church of Christ (Temple Lot),,"Unclassified | Latter-day Saints (Mormonism) | The Church of Christ is a denomination of the Latter-day Saint movement headquartered in Independence, Missouri on what is known as the Temple Lot. Members of the church have been known colloquially as Hedrickites, after Granville Hedrick, who was ordained the first leader of the faction in July 1863. The church sees itself as the true continuation of the Church of Christ, which was organized in 1830. After persecutions of the church, migrations, and divisions, the year 1867 marks the return to Independence, Missouri, of four congregations from rural Illinois that had united together and spoke out about errors in the church.",F100,185,https://www.thearda.com/us-religion/group-profiles/groups?D=185,,active,,2026-03-20 23:13:55,identities,Human Reviewed
Association of Religion Data Archives,Christian Science,ARDA:F102,,skos:Concept,US Religious Groups > Christian Science,,A structural family category within the Other Christians tradition.,US_RG,F102,https://www.thearda.com/us-religion/group-profiles/families?F=102,,active,,2026-03-20 23:13:56,identities,Human Reviewed
